deal_qualilty,hyperlink,mile,name,object,other_attributes,price,self.year
GREAT DEAL,https://www.cars.com/vehicledetail/detail/717990382/overview/,"25,570 mi.",2014 Nissan Rogue SV,,"Exterior Color: Super Black,Transmission: Automatic CVT,Drivetrain: AWD","$17,400",2014
FAIR PRICE,https://www.cars.com/vehicledetail/detail/726711608/overview/,"32,605 mi.",2014 Buick Encore,,"Exterior Color: Gray,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: FWD","$15,599",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728873209/overview/,"36,855 mi.",2014 Nissan Rogue Select S,,"Exterior Color: Blue,Interior Color: Black,Transmission: 1-Speed CVT w/OD,Drivetrain: AWD","$15,599",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/702322314/overview/,"36,074 mi.",2014 Hyundai Santa Fe Sport 2.4L,,"Exterior Color: Cabo Bronze,Interior Color: Beige,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,950",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/722459095/overview/,"78,204 mi.",2014 Chevrolet Equinox 1LT,,"Exterior Color: Champagne Silver,Interior Color: Light Titanium / Jet Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$13,388",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/712630301/overview/,"36,060 mi.",2014 Nissan Rogue SV,,"Exterior Color: Brilliant Silver,Interior Color: Charcoal,Transmission: Automatic CVT,Drivetrain: AWD","$16,339",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/719903505/overview/,"30,379 mi.",2014 Nissan Rogue SL,,"Exterior Color: Brilliant Silver,Interior Color: Charcoal,Transmission: Automatic CVT,Drivetrain: AWD","$19,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729691953/overview/,"68,910 mi.",2014 Hyundai Santa Fe Sport 2.4L,,"Exterior Color: Moonstone Silver,Interior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: FWD","$14,999",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/714234986/overview/,"27,722 mi.",2014 Hyundai Santa Fe Sport 2.4L,,"Exterior Color: Twilight Black,Interior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: AWD","$17,950",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/720718704/overview/,"23,758 mi.",2014 Buick Encore Leather,,"Exterior Color: Carbon Black Metallic,Interior Color: Titanium,Transmission: 6-Speed Automatic,Drivetrain: AWD","$19,959",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727837996/overview/,"24,748 mi.",2014 Honda CR-V EX,,"Exterior Color: Twilight Blue Metallic,Interior Color: Gray,Transmission: 5-Speed Automatic w/OD,Drivetrain: AWD","$18,750",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726476940/overview/,"96,538 mi.",2014 Chevrolet Equinox 1LT,,"Exterior Color: Atlantic Blue,Transmission: 6-Speed Automatic,Drivetrain: FWD","$12,900",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/723509915/overview/,"36,110 mi.",2014 Kia Sportage LX,,"Exterior Color: Black,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$12,900",2014
FAIR PRICE,https://www.cars.com/vehicledetail/detail/728850126/overview/,"23,827 mi.",2014 Mazda CX-5 Touring,,"Exterior Color: Soul Red Metallic,Interior Color: Sand,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,900",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727589744/overview/,"49,821 mi.",2014 Ford Escape SE,,"Exterior Color: Tuxedo Black,Interior Color: Medium Light Stone,Transmission: 6-Speed Automatic w/OD,Drivetrain: 4WD","$15,391",2014
FAIR PRICE,https://www.cars.com/vehicledetail/detail/728046952/overview/,"47,154 mi.",2014 Kia Sorento LX,,"Exterior Color: Remington Red,Transmission: 6-Speed Automatic,Drivetrain: FWD","$15,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729710769/overview/,"37,739 mi.",2014 Honda CR-V EX,,"Exterior Color: Polished Metal Metallic,Interior Color: Gray,Transmission: 5-Speed Automatic w/OD,Drivetrain: AWD","$18,393",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/716622449/overview/,"36,151 mi.",2014 Nissan Murano SV,,"Exterior Color: Pearl White,Interior Color: Beige,Transmission: Automatic CVT,Drivetrain: AWD","$14,881",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/718886615/overview/,"64,247 mi.",2014 Nissan Pathfinder SL,,"Exterior Color: Super Black,Interior Color: Charcoal,Transmission: Automatic CVT,Drivetrain: 4WD","$19,995",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/727967921/overview/,"10,122 mi.",2014 Subaru Outback 2.5i Limited,,"Exterior Color: Tungsten Metallic,Interior Color: Taupe,Transmission: Automatic CVT,Drivetrain: AWD","$18,900",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/720616103/overview/,"43,102 mi.",2014 Ford Escape Titanium,,"Exterior Color: Red,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$16,797",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/724526208/overview/,"49,373 mi.",2014 Subaru Forester 2.5i Premium,,"Exterior Color: Satin White Pearl,Interior Color: Gray,Transmission: 6-Speed Manual,Drivetrain: AWD","$14,500",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726078924/overview/,"19,047 mi.",2014 Dodge Journey AVP/SE,,"Exterior Color: White,Interior Color: Black,Transmission: 4-Speed Automatic w/OD,Drivetrain: FWD","$14,698",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728674669/overview/,"45,498 mi.",2014 Ford Escape SE,,"Exterior Color: Ingot Silver Metallic,Interior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$15,989",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729267074/overview/,"53,032 mi.",2014 Ford Escape SE,,"Exterior Color: Tuxedo Black,Interior Color: Medium Light Stone,Transmission: Automatic,Drivetrain: 4WD","$15,395",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727076818/overview/,"47,893 mi.",2014 Kia Sorento LX,,"Exterior Color: White,Transmission: 6-Speed Automatic,Drivetrain: AWD","$14,980",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728059591/overview/,"84,067 mi.",2014 Honda CR-V EX,,"Exterior Color: Twilight Blue Metallic,Interior Color: Beige,Transmission: 5-Speed Automatic,Drivetrain: AWD","$16,214",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/714765968/overview/,"17,888 mi.",2014 Buick Encore Base,,"Exterior Color: Satin Steel Gray Metallic,Interior Color: Ebony,Transmission: 6-Speed Automatic,Drivetrain: FWD","$17,916",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729619026/overview/,"33,427 mi.",2014 Nissan Pathfinder S,,"Exterior Color: White,Interior Color: Black,Transmission: 1-Speed CVT w/OD,Drivetrain: 4WD","$18,998",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728285619/overview/,"48,561 mi.",2014 Chevrolet Equinox 2LT,,"Exterior Color: Ashen Gray Metallic,Interior Color: Jet Black,Transmission: 6-Speed Automatic,Drivetrain: FWD","$16,916",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727778208/overview/,"60,979 mi.",2014 Ford Explorer Base,,"Exterior Color: Ingot Silver Metallic,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$17,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727778201/overview/,"76,706 mi.",2014 Chevrolet Captiva Sport LT,,"Exterior Color: Arctic Ice,Transmission: 6-Speed Automatic,Drivetrain: FWD","$11,995",2014
FAIR PRICE,https://www.cars.com/vehicledetail/detail/725202519/overview/,"93,856 mi.",2014 Subaru Outback 2.5i,,"Exterior Color: Deep Indigo Pearl,Interior Color: Taupe,Transmission: 6-Speed Manual,Drivetrain: AWD","$13,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729340968/overview/,"79,431 mi.",2014 Buick Encore Convenience,,"Exterior Color: Brilliant Blue,Interior Color: Ebony,Transmission: 6-Speed Automatic,Drivetrain: AWD","$13,895",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/729763284/overview/,"70,056 mi.",2014 Ford Edge Limited,,"Exterior Color: Dark Blue,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$17,300",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/715765245/overview/,"24,908 mi.",2014 Toyota RAV4 Limited,,"Exterior Color: Silver,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$19,881",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728096469/overview/,"48,174 mi.",2014 Jeep Cherokee Limited,,"Exterior Color: Gray,Interior Color: Black,Transmission: 9-Speed Automatic,Drivetrain: 4WD","$19,800",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/720122425/overview/,"29,011 mi.",2014 Ford Explorer Base,,"Exterior Color: Black,Interior Color: Medium Light Stone,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$14,888",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/715765346/overview/,"50,067 mi.",2014 Nissan Pathfinder S,,"Exterior Color: Dark Slate,Transmission: Automatic CVT,Drivetrain: 4WD","$18,888",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728096687/overview/,"62,515 mi.",2014 Toyota Venza LE,,"Exterior Color: White,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$16,500",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/719691285/overview/,"55,705 mi.",2014 Acura MDX 3.5L Technology Package,,"Exterior Color: Silver,Interior Color: Black,Transmission: Automatic,Drivetrain: All Wheel Drive","$19,995",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/726461618/overview/,"51,260 mi.",2014 Jeep Cherokee Trailhawk,,"Exterior Color: Charcoal,Interior Color: Black,Transmission: 9-SPEED A/T,Drivetrain: Four Wheel Drive","$15,800",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/718953335/overview/,"56,760 mi.",2014 Nissan Murano S,,"Exterior Color: Pearl White,Interior Color: Beige,Transmission: Automatic CVT,Drivetrain: FWD","$12,242",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/727456268/overview/,"45,446 mi.",2014 Toyota RAV4 XLE,,"Exterior Color: Shoreline Blue Metallic,Interior Color: Ash,Transmission: 6-Speed Automatic,Drivetrain: AWD","$15,242",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/730407202/overview/,"194,436 mi.",2014 Chevrolet Suburban 1500 LT,,"Exterior Color: Black,Transmission: 6-Speed Automatic","$11,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726811287/overview/,"51,037 mi.",2014 BMW X3 xDrive28i,,"Exterior Color: Mineral Silver Metallic,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: AWD","$19,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726368419/overview/,"28,490 mi.",2014 Jeep Cherokee Latitude,,"Exterior Color: Bright White Clearcoat,Interior Color: Black,Transmission: 9-Speed Automatic,Drivetrain: 4WD","$18,691",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/704497238/overview/,"40,043 mi.",2014 Honda CR-V EX-L,,"Exterior Color: White,Interior Color: Beige,Transmission: 5-Speed Automatic,Drivetrain: AWD","$18,995",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/725366422/overview/,"97,700 mi.",2014 Audi Q5 2.0T Premium Plus quattro,,"Exterior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: AWD","$14,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/721668538/overview/,"98,743 mi.",2014 Nissan Pathfinder Platinum,,"Exterior Color: Moonlight White,Interior Color: Beige,Transmission: Automatic CVT,Drivetrain: 4WD","$18,995",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/713505141/overview/,"44,324 mi.",2014 Acura RDX Technology,,"Exterior Color: Basque Red Pearl Ii,Interior Color: Parchment,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,995",2014
FAIR PRICE,https://www.cars.com/vehicledetail/detail/729978371/overview/,"70,305 mi.",2014 GMC Terrain AWD 4dr SLE w/SLE-2,,"Exterior Color: Summit White,Interior Color: Jet Black,Transmission: 6-Speed Automatic,Drivetrain: All Wheel Drive","$18,658",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/730170980/overview/,"81,903 mi.",2014 Acura MDX 3.5L Technology Package,,"Exterior Color: Black,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,990",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/697529632/overview/,"30,216 mi.",2014 Ford Escape Titanium,,"Exterior Color: Silver,Interior Color: Gray,Transmission: 6-Speed Automatic w/OD,Drivetrain: 4WD","$18,773",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/716782500/overview/,"93,964 mi.",2014 Acura RDX Technology,,"Exterior Color: Silver,Interior Color: Ebony,Transmission: 6-Speed Automatic,Drivetrain: AWD","$15,980",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/712413579/overview/,"88,910 mi.",2014 Audi Q5 2.0T Premium quattro,,"Exterior Color: Monsoon Gray Metallic,Interior Color: Titanium Gray,Transmission: 8-Speed Automatic,Drivetrain: AWD","$16,980",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/697792259/overview/,"40,950 mi.",2014 Jeep Patriot Latitude,,"Exterior Color: Bright White Clearcoat,Interior Color: Dark Slate Gray,Transmission: 6-Speed Automatic w/OD,Drivetrain: 4WD","$14,070",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/726726029/overview/,"52,757 mi.",2014 BMW X3 xDrive35i,,"Exterior Color: Space Gray Metallic,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: AWD","$19,876",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/712870725/overview/,"81,320 mi.",2014 Mercedes-Benz GLK 350 4MATIC,,"Exterior Color: Iridium Silver Metallic,Transmission: 7-Speed Automatic,Drivetrain: AWD","$18,067",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/715527672/overview/,"35,622 mi.",2014 Mitsubishi Outlander Sport ES,,"Exterior Color: Quartz Silver Metallic,Transmission: Automatic CVT,Drivetrain: 4WD","$12,994",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/715527745/overview/,"91,694 mi.",2014 BMW X1 xDrive 28i,,"Exterior Color: White Metallic,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: AWD","$13,997",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/717390501/overview/,"58,089 mi.",2014 Ford Escape SE,,"Exterior Color: White,Interior Color: Black,Transmission: 6-SPEED A/T,Drivetrain: Four Wheel Drive","$15,999",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/728849952/overview/,"31,125 mi.",2014 Ford Escape SE,,"Exterior Color: Blue,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$11,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/717669405/overview/,"43,815 mi.",2014 Toyota RAV4 Limited,,"Exterior Color: White,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,999",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/713961308/overview/,"47,950 mi.",2014 Hyundai Santa Fe Limited,,"Exterior Color: Frosted Mocha,Interior Color: Beige,Transmission: 6-Speed Automatic,Drivetrain: FWD","$17,395",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/717374861/overview/,"49,894 mi.",2014 Jeep Patriot Latitude,,"Exterior Color: Mineral Gray Clearcoat Metallic,Interior Color: Dark Slate Gray,Transmission: 6-Speed Automatic,Drivetrain: FWD","$13,471",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/727440679/overview/,"15,800 mi.",2014 Jeep Compass Latitude,,"Interior Color: Dark Slate Gray,Transmission: Automatic,Drivetrain: 4WD","$14,836",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/725225572/overview/,"39,499 mi.",2014 GMC Terrain SLE-1,,"Exterior Color: White,Interior Color: Jet Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$16,677",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/725429071/overview/,"67,800 mi.",2014 Chevrolet Traverse LS,,"Exterior Color: Cyber Gray Metallic,Interior Color: Dark Titanium,Transmission: 6-Speed Automatic,Drivetrain: AWD","$16,800",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727207013/overview/,"64,054 mi.",2014 Subaru Outback 2.5i Limited,,"Exterior Color: Carbide Gray Metallic,Interior Color: Off Black,Transmission: 6-Speed CVT w/OD,Drivetrain: AWD","$17,593",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/700384782/overview/,"51,139 mi.",2014 Honda CR-V EX-L,,"Exterior Color: Polished Metal Metallic,Interior Color: Gray,Transmission: 5-Speed Automatic,Drivetrain: AWD","$15,994",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729577089/overview/,"37,906 mi.",2014 Jeep Compass Latitude,,"Exterior Color: Black Clearcoat,Interior Color: Black,Transmission: Automatic,Drivetrain: 4WD","$14,895",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726910881/overview/,"56,018 mi.",2014 Honda CR-V EX-L,,"Exterior Color: White Diamond Pearl,Interior Color: Black,Transmission: 5-Speed Automatic,Drivetrain: AWD","$18,991",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/724249079/overview/,"35,993 mi.",2014 Subaru Forester 2.5i Limited,,"Exterior Color: Jasmine Green Metallic,Interior Color: Gray,Transmission: Automatic CVT,Drivetrain: AWD","$18,499",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727056351/overview/,"32,150 mi.",2014 Honda CR-V LX,,"Exterior Color: Alabaster Silver Metallic,Interior Color: Gray,Transmission: 5-Speed Automatic,Drivetrain: AWD","$18,166",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/723445767/overview/,"50,854 mi.",2014 BMW X3 xDrive28i,,"Exterior Color: Red,Interior Color: Beige,Transmission: 8-Speed Automatic,Drivetrain: AWD","$19,696",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726464313/overview/,"72,621 mi.",2014 Jeep Grand Cherokee Laredo,,"Exterior Color: Blue,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: 4WD","$17,495",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/713647172/overview/,"29,062 mi.",2014 Toyota RAV4 Limited,,"Exterior Color: Classic Silver Metallic,Transmission: 6-Speed Automatic,Drivetrain: AWD","$19,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726399979/overview/,"93,000 mi.",2014 BMW X3 xDrive35i,,"Exterior Color: Alpine White,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: AWD","$18,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727167024/overview/,"30,536 mi.",2014 Mazda CX-9 Touring AWD,,"Exterior Color: Jet Black Mica,Interior Color: Black,Transmission: 6-speed Automatic w/OD,Drivetrain: All Wheel Drive","$17,995",2014
